Symbol,Total Cash,Debt Growth (QoQ),Net Cash,Total Debt,Net Cash Growth,Debt Growth (3Y),Debt Growth (YoY),Debt Growth (5Y),Cash / M.Cap,ROE,ROCE,ROIC (5Y),ROA,ROE (5Y),Rev / Employee,ROIC,ROA (5Y),Prof / Employee,Asset Turnover,F-Score,Inv. Turnover,Z-Score,Stock Price,Volume,RSI,RSI (W),RSI (M),EPS,PE Ratio,PB Ratio,PEG Ratio,EV/Earnings,EV/FCF,FCF Yield,PS Ratio,P/FCF,Est. EPS,Est. Rev. Growth,Div. Yield,Div. Growth,Div. ($),Years,Last Div.,Div. CAGR 5Y,Rev Gr. Next Q,Rev Gr. Next 5Y,Rev Gr. This Y,Rev Gr. Next Y,Rev Gr. This Q,Revenue,Est. EPS Growth,Assets,Market Cap,Forward PE,Forward PS,P/OCF,Fwd EV/S,Earnings Yield
D,746000000.0,-0.0296,-41004000000.0,41750000000.0,0.0,0.0095,-0.056299999999999996,0.0526,-0.8775,0.078,0.0464,0.0323,0.021,0.061200000000000004,983605.0,0.041100000000000005,0.0166,144490.0,0.14,1.0,4.78,0.67,54.81,7994794,55.88,50.15,47.82,2.44,22.47,1.71,2.03,41.3,0.0,-0.1578,3.23,0.0,0.75,0.0931,0.0487,0.0,2.67,0.0,0.67,-0.0639,0.12050000000000001,0.0632,0.1288,0.0516,0.1308,14459000000.0,0.3636,102415000000.0,46726948450.0,16.1,2.86,9.31,5.38,0.0455
HLN,2987726420.0,0.1632,-10694732705.0,13682459125.0,0.0,0.0,0.005,0.0,-0.22949999999999998,0.08800000000000001,0.0728,0.051699999999999996,0.042,0.0596,571689.0,0.064,0.0354,73389.0,0.33,7.0,3.77,2.79,10.31,14685116,54.65,59.87,64.92,0.39,26.25,2.17,1.76,31.78,21.03,0.058499999999999996,3.32,17.11,0.0,0.0,0.0163,0.10300000000000001,0.17,2.0,0.12,0.0,0.0375,0.043899999999999995,0.0478,0.0475,0.008199999999999999,14041250000.0,0.0,45566147599.0,46591502300.0,19.88,8.0,15.25,9.84,0.0387
VST,1222000000.0,0.0898,-16261000000.0,17483000000.0,0.0,0.1751,0.17800000000000002,0.0925,-0.3457,0.44299999999999995,0.1436,0.031,0.065,0.0678,2514453.0,0.142,0.0092,360146.0,0.45,5.0,8.52,1.67,137.3,10561112,62.82,51.96,63.45,7.0,19.71,8.44,3.55,25.66,23.61,0.057,2.73,17.54,1.32,0.8206,0.0064,0.0525,0.88,5.0,0.22,0.1115,0.1909,0.06480000000000001,0.2158,0.061399999999999996,0.5661,17224000000.0,0.0,37770000000.0,47033508390.0,22.45,2.52,10.31,3.4,0.0525
FAST,231800000.0,0.021400000000000002,-264000000.0,495800000.0,0.0,-0.0698,0.025699999999999997,-0.0664,-0.005699999999999999,0.32,0.3716,0.2731,0.244,0.3282,321083.0,0.2755,0.235,48587.0,1.61,4.0,2.64,27.94,80.71,3895527,57.04,60.26,63.02,2.0,40.57,12.62,3.69,40.66,53.19,0.0189,6.12,52.89,0.52,0.028999999999999998,0.0204,-0.11289999999999999,1.65,0.0,0.44,0.1191,0.10460000000000001,0.08960000000000001,0.0974,0.0828,0.1069,7610300000.0,0.0,4870900000.0,46555080360.0,36.16,5.54,42.33,5.57,0.024700000000000003
CCI,290000000.0,-0.0008,-29323000000.0,29613000000.0,0.0,0.031200000000000002,0.0277,0.0435,-0.6329,-0.9259999999999999,-0.0964,0.0285,-0.106,-0.052000000000000005,1684103.0,-0.09970000000000001,0.0058,-1000769.0,0.18,4.0,0.0,-0.08,106.3,3154400,61.45,58.03,46.87,-8.98,0.0,0.0,2.78,0.0,43.96,0.0371,7.05,26.92,1.02,-0.36619999999999997,0.058899999999999994,0.0,6.26,0.0,1.57,0.0579,-0.0091,-0.044500000000000005,-0.3543,0.0311,-0.3567,6568000000.0,-0.40700000000000003,32736000000.0,46330177600.0,45.26,7.71,15.74,12.6,-0.0842
KDP,733000000.0,0.0232,-15224000000.0,15957000000.0,0.0,0.1081,0.0675,0.0173,-0.3293,0.061,0.0603,0.0564,0.027999999999999997,0.0692,527823.0,0.049400000000000006,0.0334,51156.0,0.29,6.0,5.06,1.42,34.04,9481713,45.69,53.56,50.8,1.1,30.95,1.89,1.06,40.86,34.28,0.0388,2.98,25.78,0.38,0.0265,0.027000000000000003,0.071,0.92,4.0,0.23,0.0857,0.06860000000000001,0.0416,0.061399999999999996,0.039900000000000005,0.0617,15518000000.0,0.0,53699000000.0,46232447200.0,16.34,2.81,19.73,3.74,0.0325
KVUE,1070000000.0,-0.0108,-7537000000.0,8607000000.0,0.0,0.0,0.0387,0.0,-0.1646,0.1,0.09029999999999999,0.0649,0.039,0.0,702500.0,0.0733,0.0,46818.0,0.58,7.0,3.77,2.54,23.96,15131157,60.55,59.28,51.48,0.54,44.19,4.74,2.39,51.76,39.94,0.0292,2.96,34.29,0.23,-0.0524,0.0342,0.025,0.82,2.0,0.21,0.0,0.0095,0.032,0.0181,0.04,-0.0365,15455000000.0,-0.17859999999999998,25601000000.0,45779972032.0,20.42,2.91,25.88,3.39,0.0225
DFS,8499000000.0,-0.1058,-7754000000.0,16253000000.0,0.0,-0.0703,-0.23809999999999998,-0.0876,-0.1678,0.271,0.0,0.10619999999999999,0.028999999999999998,0.2568,635381.0,0.132,0.028399999999999998,211714.0,0.09,5.0,0.0,0.0,182.55,1257024,58.75,56.47,63.33,18.71,9.81,2.58,3.69,12.13,6.57,0.1778,3.46,5.62,3.37,0.0024,0.015300000000000001,0.0,2.8,10.0,0.7,0.0973,0.48829999999999996,0.0941,0.344,0.0341,0.1474,13343000000.0,2.0636,147640000000.0,46197194050.0,12.46,2.59,5.48,3.02,0.0962
NXPI,3988000000.0,0.0802,-7737000000.0,11725000000.0,0.0,0.0351,0.152,0.0974,-0.1678,0.256,0.1517,0.124,0.098,0.2548,372296.0,0.1285,0.0886,71329.0,0.51,4.0,2.44,2.81,181.84,3352437,47.9,40.59,40.88,9.18,19.81,4.95,0.92,22.81,28.51,0.040999999999999995,3.74,24.41,2.58,-0.0947,0.0223,0.0,4.06,0.0,1.01,0.22010000000000002,-0.0311,0.0759,-0.0294,0.1023,-0.062400000000000004,12323000000.0,-0.20370000000000002,25180000000.0,46118260800.0,15.15,3.67,18.48,4.28,0.0512
SLB,3897000000.0,0.1597,-10105000000.0,14002000000.0,0.0,-0.002,0.1505,-0.034,-0.22089999999999999,0.201,0.1709,0.0173,0.085,-0.0074,0.0,0.132,0.0148,0.0,0.73,7.0,6.24,2.67,33.74,18078344,39.79,32.71,38.2,2.95,11.41,2.34,3.03,13.33,12.94,0.0943,1.27,10.6,0.74,-0.0123,0.0333,0.07139999999999999,1.13,3.0,0.29,-0.0709,0.0552,0.0104,0.0191,0.0378,0.0044,36072000000.0,-0.013300000000000001,49002000000.0,45742180800.0,9.51,1.19,6.6,1.46,0.0916
ROST,4730744000.0,-0.0091,-951685000.0,5682429000.0,0.0,0.0036,-0.011399999999999999,0.1025,-0.0207,0.401,0.25239999999999996,0.1384,0.142,0.32939999999999997,0.0,0.1752,0.10439999999999999,0.0,1.43,6.0,6.58,5.54,138.99,2342505,55.13,48.69,52.85,6.32,22.07,8.34,2.66,22.43,27.28,0.0374,2.17,26.72,1.42,0.0169,0.011699999999999999,0.0984,1.62,4.0,0.41,0.3953,0.0405,0.0604,0.061399999999999996,0.047400000000000005,0.0087,21129219000.0,-0.0274,14905332000.0,45952907330.0,21.02,2.04,19.5,2.08,0.0455
TAK,3619700767.0,-0.028300000000000002,-35184791329.0,38804492097.0,0.0,0.040999999999999995,0.0353,-0.0017000000000000001,-0.7356999999999999,0.027999999999999997,-0.0015,0.0347,0.013999999999999999,0.0404,594096.0,0.0277,0.0168,27002.0,0.3,6.0,1.31,1.09,15.03,1674582,54.25,59.61,54.05,0.41,36.39,0.94,1.65,62.38,13.64,0.1272,1.63,7.86,0.0,0.0,0.0392,0.17550000000000002,0.59,0.0,0.32,-0.0706,-0.037599999999999995,0.0,0.0866,-0.0025,0.0239,29277627877.0,0.0,103811231616.0,47825231779.0,37.17,0.02,6.25,0.04,0.0278
AMP,9966000000.0,-0.0672,4494000000.0,5472000000.0,0.3049,0.0174,-0.0492,0.0212,0.09970000000000001,0.654,0.0,0.2892,0.019,0.575,1269412.0,0.34240000000000004,0.0168,250074.0,0.1,4.0,0.0,0.0,473.83,345233,50.42,44.92,57.41,33.05,14.34,8.63,1.83,11.94,6.32,0.1423,2.61,7.03,9.11,0.058899999999999994,0.013500000000000002,0.0922,6.4,10.0,1.6,0.0886,0.0026,0.04650000000000001,-0.0001,0.0444,0.0139,17264000000.0,0.0858,181403000000.0,45093900960.0,12.05,2.44,6.84,2.2,0.0754
EW,3975900000.0,-0.0095,3275900000.0,700000000.0,2.4566999999999997,0.004699999999999999,0.0217,0.0062,0.07429999999999999,0.49,0.3763,0.1698,0.364,0.2896,344272.0,0.1243,0.2026,264215.0,0.47,2.0,1.12,12.21,75.33,3877873,61.86,56.47,48.65,6.97,10.8,4.41,4.25,9.78,140.78,0.0066,8.1,152.08,0.6,-0.12390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1016,0.1015,0.1007,0.0965,0.1099,5439500000.0,-0.0909,13055300000.0,44086850075.0,29.32,7.22,81.3,6.68,0.0947
HMC,55506602476.0,0.10369999999999999,-28470302613.0,83976905089.0,0.0,0.1505,0.2505,0.09390000000000001,-1.821,0.081,-0.0013,0.0317,0.034,0.0708,713451.0,0.039,0.0302,34195.0,0.72,4.0,7.05,1.51,30.4,528651,62.2,55.29,51.22,4.2,7.24,0.17,3.62,6.61,146.38,0.019299999999999998,0.11,51.89,0.0,0.0,0.0388,0.0083,1.18,4.0,0.66,0.10400000000000001,-0.006999999999999999,0.0,0.0695,0.0066,-0.0039000000000000003,139117870844.0,0.0,215778198074.0,15634140770.0,6.7,0.0,4.75,0.0,0.4265
NDAQ,909000000.0,-0.0151,-8810000000.0,9719000000.0,0.0,0.1509,-0.06570000000000001,0.17079999999999998,-0.2016,0.114,0.08929999999999999,0.077,0.042,0.1552,852871.0,0.0716,0.0506,139489.0,0.26,6.0,0.0,2.24,76.11,2739790,57.52,51.74,60.57,2.2,34.6,3.78,1.53,41.09,28.31,0.0425,5.59,23.56,0.77,0.1012,0.014199999999999999,0.1,1.08,10.0,0.27,0.0935,-0.3249,-0.0246,-0.3084,0.0713,-0.2913,7814000000.0,0.22219999999999998,30647000000.0,43696999542.0,22.72,8.36,21.09,10.04,0.0292
TGT,4762000000.0,0.0063,-14760000000.0,19522000000.0,0.0,0.0639,0.0106,0.0722,-0.33590000000000003,0.285,0.1534,0.1566,0.07200000000000001,0.341,0.0,0.1266,0.08439999999999999,0.0,1.87,7.0,6.21,2.95,95.88,5437197,44.77,26.57,33.08,8.86,10.89,3.0,1.33,14.35,13.11,0.10189999999999999,0.41,9.81,2.25,0.0232,0.0467,0.0182,4.48,54.0,1.12,0.1116,0.0073,0.028999999999999998,0.0182,0.0276,-0.0241,106566000000.0,0.1084,57769000000.0,43940305200.0,10.7,0.4,5.96,0.54,0.0931
SU,2514684632.0,-0.0231,-8087554909.0,10602239542.0,0.0,-0.0716,-0.0466,-0.0395,-0.18309999999999998,0.135,0.1348,0.09570000000000001,0.067,0.11259999999999999,2144566.0,0.1253,0.0536,252312.0,0.57,6.0,4.03,0.0,35.7,4798793,51.4,45.8,50.27,3.28,10.89,1.37,0.07,12.51,7.6,0.1557,1.24,6.42,0.0,0.0,0.0447,0.013999999999999999,1.6,4.0,0.39,0.0706,-0.048600000000000004,-0.0183,-0.018500000000000003,-0.0091,0.1144,35509722222.0,0.0,64804375724.0,44165898000.0,8.1,0.83,3.83,0.98,0.0946
GM,73499000000.0,0.0147,-56233000000.0,129732000000.0,0.0,0.058499999999999996,0.06559999999999999,0.0466,-1.2918,0.107,0.0513,0.0436,0.025,0.1442,0.0,0.04650000000000001,0.032799999999999996,0.0,0.66,8.0,10.57,1.22,45.05,15872335,45.08,44.11,50.64,6.37,7.07,0.69,1.24,13.88,20.31,0.1128,0.23,8.86,2.73,0.0032,0.013300000000000001,0.2143,0.6,2.0,0.15,0.4147,-0.0083,0.0147,-0.009300000000000001,-0.0103,0.0305,187442000000.0,0.042,279761000000.0,43530914000.0,3.88,0.23,2.16,0.53,0.16510000000000002
TEL,2554000000.0,0.33509999999999995,-3060000000.0,5614000000.0,0.0,0.1149,0.3379,0.0521,-0.0705,0.11199999999999999,0.16570000000000001,0.12359999999999999,0.061,0.1698,184207.0,0.07780000000000001,0.0876,15977.0,0.7,6.0,3.9,4.28,146.43,1503838,61.76,51.0,53.07,4.57,32.04,3.59,2.86,33.43,16.61,0.0645,2.71,15.51,2.03,0.038599999999999995,0.0194,0.0992,2.84,10.0,0.71,0.0742,0.051399999999999994,0.0673,0.0326,0.0691,0.046,16026000000.0,0.09140000000000001,23656000000.0,43402472560.0,17.3,2.58,12.13,2.76,0.032
KMB,563000000.0,-0.0263,-6684000000.0,7247000000.0,0.0,-0.0721,-0.0907,-0.0302,-0.1548,2.26,0.3493,0.2536,0.147,4.138999999999999,6583000000.0,0.3066,0.1208,821666667.0,1.17,7.0,6.73,4.28,129.87,1965454,36.73,42.43,47.77,7.34,17.75,39.22,5.37,20.23,20.85,0.0554,2.19,18.05,1.89,-0.052199999999999996,0.0388,0.0336,5.04,53.0,1.26,0.0322,-0.0077,0.019,-0.0173,0.0232,-0.0294,19749000000.0,-0.059699999999999996,16305000000.0,43185852400.0,16.97,2.19,13.83,2.52,0.0571
FLUT,3639000000.0,-0.0259,-3644000000.0,7283000000.0,0.0,0.0,-0.0332,0.0,-0.08470000000000001,0.004,0.0192,0.0,0.002,0.0,513732.0,0.0524,0.0,1572.0,0.57,8.0,0.0,3.11,242.81,1534081,57.82,49.31,56.57,0.24,1014.29,4.63,0.17,1085.43,43.34,0.025,3.06,39.95,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.08779999999999999,0.1173,0.2045,0.16079999999999997,0.17629999999999998,14048000000.0,0.0,24508000000.0,43029285275.0,26.45,2.6,26.86,2.82,0.001
MPC,3210000000.0,-0.0217,-25548000000.0,28758000000.0,0.0,0.0225,0.009000000000000001,-0.011899999999999999,-0.5954999999999999,0.17,0.0892,0.0962,0.042,0.21,7672787.0,0.1161,0.061,188251.0,1.71,5.0,13.37,3.18,137.72,2044951,54.08,45.18,47.17,10.08,13.66,2.42,2.49,19.87,11.1,0.1437,0.31,6.96,-0.54,-0.0922,0.0264,0.1016,3.64,3.0,0.91,0.0934,-0.1469,-0.0356,-0.0554,-0.0121,-0.0958,140412000000.0,0.0,78858000000.0,42904049320.0,18.7,0.34,4.95,0.54,0.0803
NET,1862442000.0,0.0086,399229000.0,1463213000.0,0.6436,0.042,0.0195,1.6839,0.009300000000000001,-0.085,-0.0262,-0.0768,-0.026000000000000002,-0.23079999999999998,0.0,-0.0617,-0.0816,0.0,0.55,4.0,0.0,11.96,122.61,3224413,57.66,53.06,59.68,-0.23,0.0,41.12,2.35,0.0,255.33,0.0039000000000000003,25.77,257.72,0.16,0.2401,0.0,0.0,0.0,0.0,0.0,0.0,0.26039999999999996,0.249,0.2673,0.2656,0.2521,1669626000.0,0.0,3301162000.0,43017948112.0,152.36,20.33,113.08,20.14,-0.0018
CPNG,6030000000.0,-0.0736,2305000000.0,3725000000.0,-0.1794,0.2065,0.33659999999999995,0.2389,0.0541,0.038,0.0919,0.0172,0.01,0.0024,388051.0,0.015300000000000001,-0.0388,1974.0,1.96,6.0,11.39,4.13,23.47,3785045,60.29,52.55,51.84,0.08,293.38,10.38,0.19,261.7,39.67,0.023799999999999998,1.41,41.94,0.09,0.1274,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.10640000000000001,0.1578,0.1535,0.15839999999999999,30268000000.0,0.8,15344000000.0,42607082242.0,63.04,1.22,22.59,1.15,0.0036
CTVA,3169000000.0,-0.5271,466000000.0,2703000000.0,0.8419,0.34259999999999996,0.086,0.8582,0.011000000000000001,0.037000000000000005,0.051,0.0404,0.022000000000000002,0.0418,768545.0,0.046900000000000004,0.025,41227.0,0.4,7.0,1.55,2.19,62.02,2851801,58.12,54.73,56.88,1.3,47.71,1.78,1.36,46.19,27.06,0.0365,2.51,27.36,0.88,0.0151,0.011000000000000001,0.0635,0.68,6.0,0.17,0.052000000000000005,0.0466,0.0316,0.0454,0.0342,0.0332,16908000000.0,-0.011200000000000002,40825000000.0,42360590300.0,20.85,2.4,19.75,2.38,0.021400000000000002
E,18138564406.0,0.0,-23459887409.0,41598451815.0,0.0,0.1505,0.16210000000000002,0.2377,-0.5389,0.05,0.0613,0.0528,0.018000000000000002,0.07139999999999999,2924245.0,0.0242,0.023799999999999998,84123.0,0.63,5.0,11.16,1.36,28.74,244538,51.53,48.02,47.44,1.63,17.55,0.73,2.73,24.51,4.53,0.3395,0.46,2.95,0.0,0.0,0.0745,-0.0364,2.12,4.0,0.38,0.0049,0.142,0.0,-0.047400000000000005,0.0349,0.0806,95014583333.0,0.0,165904918470.0,43536030912.0,7.79,0.0,2.95,0.0,0.06280000000000001
MSCI,360671000.0,0.0072,-4304634000.0,4665305000.0,0.0,0.0274,0.0049,0.0697,-0.10189999999999999,-1.35,0.40659999999999996,0.2771,0.21100000000000002,-1.4708,476515.0,0.3467,0.18059999999999998,186199.0,0.54,5.0,0.0,6.78,546.73,430386,52.41,46.09,51.05,14.55,37.58,0.0,2.67,40.77,33.75,0.0327,14.46,30.63,3.91,0.09449999999999999,0.0132,0.1409,7.2,10.0,1.8,0.2011,0.1024,0.0863,0.09939999999999999,0.0828,0.1039,2921989000.0,0.1108,5344374000.0,42250255005.0,30.67,13.08,28.11,14.42,0.027000000000000003
PSX,1489000000.0,-0.06280000000000001,-17314000000.0,18803000000.0,0.0,0.09210000000000002,-0.067,0.07719999999999999,-0.40979999999999994,0.066,0.0558,0.0817,0.025,0.1208,10665606.0,0.0584,0.0458,140606.0,1.91,6.0,22.86,3.35,103.46,2596828,44.25,36.07,42.69,4.43,23.41,1.55,0.75,32.09,20.12,0.0701,0.3,14.27,-0.72,-0.1401,0.0461,0.0814,4.8,3.0,1.2,0.0525,-0.047,-0.045599999999999995,-0.0809,-0.0097,-0.10439999999999999,140786000000.0,0.0,71838000000.0,42251216900.0,12.56,0.32,9.16,0.45,0.043899999999999995
URI,542000000.0,-0.0346,-13451000000.0,13993000000.0,0.0,0.1143,0.04650000000000001,0.028999999999999998,-0.3231,0.298,0.1689,0.12029999999999999,0.091,0.287,558387.0,0.133,0.081,91434.0,0.56,5.0,43.31,3.02,640.6,690122,56.97,44.07,52.31,38.59,16.62,4.74,1.29,21.59,24.79,0.053399999999999996,2.67,18.74,8.91,0.033,0.011200000000000002,0.09970000000000001,7.16,2.0,1.79,0.0,0.054900000000000004,0.0537,0.0395,0.050199999999999995,0.0435,15579000000.0,-0.0262,28050000000.0,41636408789.0,13.89,2.56,8.43,3.39,0.0613
TTWO,1312200000.0,-0.0021,-2791500000.0,4103700000.0,0.0,1.5616999999999999,0.1638,0.8783,-0.0672,-0.631,-0.34119999999999995,-0.017,-0.287,-0.021400000000000002,440587.0,-0.3393,-0.0146,-295506.0,0.43,4.0,0.0,2.72,235.08,2173677,69.9,71.13,73.0,-21.37,0.0,7.29,1.56,0.0,0.0,-0.011899999999999999,7.62,0.0,1.22,0.13419999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.0472,0.11289999999999999,0.0709,0.47509999999999997,0.1291,5450500000.0,3.3571,12679900000.0,41554218240.0,37.17,5.28,0.0,5.64,-0.08800000000000001
YUM,616000000.0,0.0125,-10717000000.0,11333000000.0,0.0,0.0026,0.0123,0.014199999999999999,-0.26,-0.19399999999999998,0.43770000000000003,0.5754,0.23,-0.1698,188725.0,0.51,0.228,37150.0,1.17,5.0,0.0,2.61,148.67,2734407,50.4,55.26,57.92,5.22,28.4,0.0,2.17,34.95,36.27,0.0347,5.46,28.78,1.29,0.1577,0.0191,0.0946,2.84,7.0,0.71,0.0885,0.0843,0.0764,0.08779999999999999,0.0626,0.1185,7549000000.0,0.1217,6727000000.0,41215215000.0,23.82,4.93,24.4,6.21,0.0361
CCEP,2047617543.0,-0.0676,-10735608013.0,12783225556.0,0.0,0.2635,-0.0484,0.1197,-0.26039999999999996,0.175,0.0925,0.0691,0.048,0.1668,519258.0,0.0802,0.044800000000000006,36687.0,0.68,6.0,8.85,2.17,89.53,1538546,56.87,66.11,73.53,3.21,27.9,4.3,1.56,34.55,21.55,0.058499999999999996,1.94,17.1,0.0,0.0,0.024900000000000002,0.1063,2.23,4.0,0.89,0.1745,0.0,0.0403,0.0693,0.0374,0.0,21289583333.0,0.0,35085898402.0,41226076070.0,18.94,0.0,11.94,0.0,0.0365
VRSK,291200000.0,-0.0039000000000000003,-2954600000.0,3245800000.0,0.0,-0.0319,0.048600000000000004,-0.0092,-0.07139999999999999,3.446,0.4497,0.1924,0.212,1.3506,369449.0,0.2905,0.1338,122846.0,0.64,7.0,0.0,9.95,294.5,809534,53.45,56.83,65.02,6.71,44.07,413.25,3.92,46.25,48.17,0.0222,14.35,44.96,1.69,0.0652,0.0060999999999999995,0.1489,1.8,6.0,0.45,0.09269999999999999,0.0888,0.0741,0.0862,0.0716,0.0864,2881700000.0,0.0368,4264700000.0,41366342550.0,40.91,13.2,36.16,14.14,0.0232
FIS,834000000.0,0.0339,-10456000000.0,11290000000.0,0.0,-0.1783,-0.4082,-0.10980000000000001,-0.254,0.086,0.0781,0.0252,0.042,-0.12300000000000001,202540.0,0.0507,-0.0584,29000.0,0.29,8.0,0.0,0.92,77.71,2587591,56.74,51.5,50.07,2.61,29.77,2.62,0.69,35.6,41.16,0.0305,4.06,32.82,1.28,0.0418,0.0206,-0.22920000000000001,1.6,0.0,0.4,0.011200000000000002,0.0462,0.0446,0.0437,0.044500000000000005,0.0231,10127000000.0,0.1636,33784000000.0,41162365320.0,13.41,3.9,19.88,4.89,0.0352
HOOD,9454000000.0,0.0,9454000000.0,0.0,-0.025,0.0,0.0,0.0,0.22149999999999997,0.193,0.1316,-0.0707,0.036000000000000004,-0.2776,1283043.0,0.1753,0.0,613478.0,0.08,5.0,0.0,1.76,46.62,87855269,54.41,54.66,66.05,1.56,30.9,5.35,0.0,23.55,0.0,-0.0048,14.47,0.0,0.33,0.4928,0.0,0.0,0.0,0.0,0.0,0.0,0.483,0.1242,0.28190000000000004,0.1359,0.3771,2951000000.0,0.8332999999999999,26187000000.0,42688852087.0,34.03,10.94,0.0,8.52,0.0331
LHX,517000000.0,0.0013,-11735000000.0,12252000000.0,0.0,0.1606,-0.10619999999999999,0.09119999999999999,-0.2853,0.084,0.0712,0.047,0.038,0.0694,0.0,0.0601,0.0362,0.0,0.51,6.0,11.52,1.96,219.91,882282,58.57,51.59,51.87,8.43,26.1,2.15,0.33,32.94,23.29,0.0552,1.94,18.12,2.32,0.0017000000000000001,0.0218,0.026099999999999998,4.8,10.0,1.2,0.0808,0.0588,0.049699999999999994,0.037000000000000005,0.0464,0.0404,21246000000.0,0.0311,41248000000.0,41126250540.0,19.39,1.82,15.69,2.34,0.039
CMI,2264000000.0,-0.0696,-4795000000.0,7059000000.0,0.0,0.1928,0.0542,0.2443,-0.11810000000000001,0.40299999999999997,0.25370000000000004,0.1244,0.125,0.2458,489971.0,0.1598,0.0808,56695.0,1.08,6.0,4.49,3.88,294.88,584145,48.91,37.5,51.34,28.37,10.39,3.95,2.27,11.51,162.77,0.0069,1.19,145.58,4.94,-0.028900000000000002,0.024700000000000003,0.0802,7.28,10.0,1.82,0.0637,-0.004699999999999999,0.059699999999999996,-0.0044,0.06570000000000001,-0.013300000000000001,34102000000.0,-0.031400000000000004,31540000000.0,40617655840.0,12.97,1.16,27.32,1.3,0.0971
XEL,1123000000.0,0.0701,-31203000000.0,32326000000.0,0.0,0.0942,0.1295,0.0882,-0.7641,0.10099999999999999,0.042300000000000004,0.0594,0.027999999999999997,0.1054,1203691.0,0.0591,0.0282,169684.0,0.2,4.0,11.97,0.92,70.38,3388984,54.33,58.39,58.76,3.4,20.83,2.06,2.77,37.31,0.0,-0.0783,2.98,0.0,0.92,0.077,0.032400000000000005,0.049800000000000004,2.28,0.0,0.57,0.0579,0.098,0.08,0.1445,0.0601,0.1024,13698000000.0,0.0455,72749000000.0,40837562605.0,18.27,0.0,8.84,0.0,0.0473
ED,1324000000.0,0.0583,-26501000000.0,27825000000.0,0.0,0.031400000000000004,0.11259999999999999,0.043,-0.6536,0.084,0.0518,0.0518,0.027000000000000003,0.08259999999999999,1010532.0,0.045700000000000005,0.026000000000000002,120554.0,0.22,6.0,14.86,0.0,112.56,2894920,59.14,71.99,63.97,5.24,21.48,1.85,3.85,36.84,0.0,-0.0285,2.66,0.0,2.2,0.0374,0.0302,0.024399999999999998,3.4,52.0,0.85,0.0222,0.1258,0.044000000000000004,0.0802,0.0392,0.0727,15256000000.0,0.0233,70562000000.0,40544224560.0,19.19,2.44,11.22,4.03,0.0449
F,90198000000.0,0.008,-68324000000.0,158522000000.0,0.0,0.0471,0.0623,0.0040999999999999995,-1.7176,0.134,0.0467,0.0176,0.021,0.12300000000000001,0.0,0.0209,0.018799999999999997,0.0,0.66,5.0,11.08,1.08,10.19,126463790,57.91,51.0,44.84,1.46,6.98,0.89,3.59,18.39,16.04,0.16940000000000002,0.22,5.9,0.47,0.1045,0.0736,0.1905,0.75,0.0,0.15,0.4963,-0.0943,-0.0062,-0.0836,0.0131,-0.1564,184992000000.0,-0.0408,285196000000.0,39779554500.0,7.58,0.24,2.58,0.65,0.1478
ABEV,5259320900.0,0.0,4650733198.0,608587702.0,0.0,0.030600000000000002,-0.27949999999999997,-0.1506,0.1185,0.163,-0.2004,0.19690000000000002,0.098,0.1698,314746.0,0.1623,0.1012,50798.0,0.61,8.0,4.52,3.45,2.49,21624186,63.39,65.58,51.61,0.14,18.42,2.26,1.46,16.15,9.12,0.0966,2.96,10.35,0.04,4.5054,0.009000000000000001,-0.8478,0.02,3.0,0.02,-0.2281,0.11259999999999999,0.0702,0.0956,0.0521,0.1472,13271913947.0,-0.2,28644409540.0,39250823535.0,2.47,0.41,8.53,0.36,0.0546
HES,1171000000.0,-0.0053,-8289000000.0,9460000000.0,0.0,0.0115,-0.0144,0.0359,-0.2073,0.261,0.18469999999999998,0.0634,0.107,0.06280000000000001,7244296.0,0.1607,0.027200000000000002,1540902.0,0.5,5.0,13.32,2.94,129.79,1543021,41.12,40.98,46.76,8.98,14.37,3.56,2.33,17.43,73.8,0.016399999999999998,3.07,61.13,1.61,-0.1889,0.0154,0.10710000000000001,2.0,3.0,0.5,0.1414,-0.1173,0.0712,-0.0925,0.168,-0.1442,13018000000.0,-0.4905,26551000000.0,39978317500.0,17.6,3.43,7.14,4.15,0.0693
VALE,891721025.0,0.0,-2917702733.0,3809423759.0,0.0,-0.1219,-0.1324,0.39520000000000005,-0.07429999999999999,0.16899999999999998,1.4197,0.2396,0.071,0.33659999999999995,589011.0,0.17559999999999998,0.1344,95434.0,0.44,4.0,5.6,0.0,9.24,18475749,45.75,43.68,38.26,1.44,6.39,6.67,10.64,6.85,36.78,0.0292,1.03,34.23,0.51,-0.016399999999999998,0.0898,-0.4131,0.83,0.0,0.37,0.0063,-0.8134,-0.2783,-0.8090999999999999,0.032,-0.8120999999999999,38056000000.0,0.3077,14127935087.0,39294120195.0,4.48,0.0,16.19,0.0,0.15689999999999998
